0.000,328.360
0.010,330.070
0.020,331.790
0.030,333.500
0.040,335.370
0.050,337.450
0.060,339.320
0.070,341.390
0.080,343.450
0.090,345.510
0.100,347.560
0.110,349.810
0.120,351.890
0.130,353.760
0.140,355.840
0.150,357.740
0.160,359.640
0.170,361.360
0.180,363.080
0.190,364.820
0.200,366.390
0.210,367.780
0.220,368.980
0.230,370.200
0.240,371.260
0.250,372.130
0.260,372.840
0.270,373.360
0.280,373.890
0.290,374.270
0.300,374.270
0.310,374.290
0.320,374.140
0.330,373.810
0.340,373.310
0.350,372.630
0.360,371.980
0.370,370.940
0.380,369.930
0.390,368.740
0.400,367.370
0.410,366.010
0.420,364.480
0.430,362.760
0.440,361.040
0.450,359.330
0.460,357.460
0.470,355.380
0.480,353.500
0.490,351.430
0.500,349.370
0.510,347.320
0.520,345.070
0.530,343.000
0.540,340.920
0.550,339.040
0.560,336.960
0.570,335.070
0.580,333.160
0.590,331.440
0.600,329.720
0.610,327.960
0.620,326.600
0.630,325.020
0.640,323.820
0.650,322.600
0.660,321.550
0.670,320.670
0.680,319.970
0.690,319.450
0.700,318.900
0.710,318.730
0.720,318.540
0.730,318.530
0.740,318.680
0.750,319.010
0.760,319.510
0.770,320.180
0.780,321.040
0.790,321.890
0.800,322.900
0.810,324.090
0.820,325.450
0.830,327.000
0.840,328.540
0.850,330.070
0.860,331.780
0.870,333.670
0.880,335.560
0.890,337.430
0.900,339.500
0.910,341.560
0.920,343.620
0.930,345.680
0.940,347.750
0.950,349.810
0.960,351.870
0.970,353.940
0.980,356.020
0.990,357.910
1.000,359.820
1.010,361.540
1.020,363.270
1.030,364.820
1.040,366.390
1.050,367.760
1.060,369.170
1.070,370.200
1.080,371.260
1.090,372.130
1.100,372.820
1.110,373.550
1.120,373.890
1.130,374.270
1.140,374.270
1.150,374.290
1.160,374.140
1.170,373.810
1.180,373.310
1.190,372.650
1.200,371.780
1.210,370.940
1.220,369.930
1.230,368.740
1.240,367.390
1.250,365.840
1.260,364.290
1.270,362.760
1.280,361.050
1.290,359.160
1.300,357.270
1.310,355.390
1.320,353.330
1.330,351.260
1.340,349.200
1.350,347.130
1.360,345.070
1.370,343.000
1.380,340.940
1.390,338.870
1.400,336.790
1.410,334.900
1.420,332.990
1.430,331.270
1.440,329.530
1.450,327.980
1.460,326.410
1.470,325.020
1.480,323.820
1.490,322.600
1.500,321.550
1.510,320.670
1.520,319.980
1.530,319.260
1.540,318.920
1.550,318.540
1.560,318.540
1.570,318.530
1.580,318.680
1.590,319.010
1.600,319.510
1.610,320.180
1.620,321.040
1.630,321.870
1.640,323.070
1.650,324.280
1.660,325.450
1.670,327.000
1.680,328.530
1.690,330.250
1.700,331.950
1.710,333.840
1.720,335.730
1.730,337.610
1.740,339.670
1.750,341.730
1.760,343.790
1.770,345.860
1.780,347.920
1.790,349.980
1.800,352.040
1.810,354.130
1.820,356.020
1.830,357.910
1.840,359.800
1.850,361.730
1.860,363.250
1.870,365.010
1.880,366.370
1.890,367.950
1.900,369.170
1.910,370.200
1.920,371.260
1.930,372.130
1.940,372.820
1.950,373.550
1.960,373.890
1.970,374.270
1.980,374.270
1.990,374.290
2.000,374.140
2.010,373.810
2.020,373.310
2.030,372.650
2.040,371.780
2.050,370.960
2.060,369.760
2.070,368.570
2.080,367.190
2.090,365.840
2.100,364.310
2.110,362.590
2.120,360.880
2.130,358.990
2.140,357.100
2.150,355.220
2.160,353.160
2.170,351.090
2.180,349.030
2.190,346.960
2.200,344.890
2.210,342.830
2.220,340.760
2.230,338.680
2.240,336.790
2.250,334.900
2.260,333.000
2.270,331.090
2.280,329.360
2.290,327.810
2.300,326.240
2.310,324.850
2.320,323.630
2.330,322.600
2.340,321.550
2.350,320.670
2.360,319.980
2.370,319.260
2.380,318.920
2.390,318.540
2.400,318.540
2.410,318.530
2.420,318.680
2.430,319.010
2.440,319.510
