0.62270000000	1.77159787956	0.00143957636	1
0.62270000000	1.77132782008	0.00143914643	1
0.62270000000	1.77200268769	0.00144022141	1
0.57830000000	1.78556493184	0.00146224903	0.4
0.57830000000	1.78595788682	0.00146289957	0.4
0.57830000000	1.78556493184	0.00146224903	0.4
0.57620000000	1.78595788682	0.00146289957	0.4
0.57620000000	1.78582693960	0.00146268271	0.4
0.57620000000	1.78608879626	0.00146311646	0.4
0.54550000000	1.79168212295	0.00147245723	0.4
0.54550000000	1.79142352048	0.00147202215	0.4
0.54550000000	1.79129416240	0.00147180463	0.4
0.43520000000	1.80479470507	0.00149494047	0.5
0.43520000000	1.80429301907	0.00149406470	0.5
0.43520000000	1.80479470507	0.00149494047	0.5
0.40430000000	1.82483595880	0.00153100108	0.5
0.40430000000	1.82471689071	0.00153078040	0.5
0.40430000000	1.82495498830	0.00153122178	0.5
