0.000,322.530
0.010,322.190
0.020,321.830
0.030,321.660
0.040,321.470
0.050,321.480
0.060,321.300
0.070,321.280
0.080,321.450
0.090,321.620
0.100,321.800
0.110,321.950
0.120,322.300
0.130,322.620
0.140,323.160
0.150,323.480
0.160,324.000
0.170,324.500
0.180,325.200
0.190,325.700
0.200,326.390
0.210,327.080
0.220,327.770
0.230,328.450
0.240,329.130
0.250,330.000
0.260,330.670
0.270,331.530
0.280,332.410
0.290,333.080
0.300,333.960
0.310,334.650
0.320,335.320
0.330,336.190
0.340,336.880
0.350,337.590
0.360,338.080
0.370,338.790
0.380,339.290
0.390,340.010
0.400,340.340
0.410,340.870
0.420,341.200
0.430,341.750
0.440,341.900
0.450,342.260
0.460,342.430
0.470,342.620
0.480,342.620
0.490,342.620
0.500,342.620
0.510,342.640
0.520,342.470
0.530,342.310
0.540,341.970
0.550,341.630
0.560,341.280
0.570,340.960
0.580,340.440
0.590,339.920
0.600,339.410
0.610,338.910
0.620,338.220
0.630,337.530
0.640,336.840
0.650,336.160
0.660,335.480
0.670,334.610
0.680,333.920
0.690,333.250
0.700,332.390
0.710,331.510
0.720,330.840
0.730,329.960
0.740,329.270
0.750,328.590
0.760,327.910
0.770,327.040
0.780,326.330
0.790,325.830
0.800,325.130
0.810,324.610
0.820,324.100
0.830,323.580
0.840,323.050
0.850,322.700
0.860,322.360
0.870,322.020
0.880,321.660
0.890,321.470
0.900,321.480
0.910,321.300
0.920,321.300
0.930,321.280
0.940,321.450
0.950,321.620
0.960,321.800
0.970,321.950
0.980,322.300
0.990,322.620
1.000,323.140
1.010,323.670
1.020,323.980
1.030,324.690
1.040,325.190
1.050,325.870
1.060,326.560
1.070,327.250
1.080,327.940
1.090,328.630
1.100,329.300
1.110,330.170
1.120,330.850
1.130,331.710
1.140,332.580
1.150,333.270
1.160,333.940
1.170,334.820
1.180,335.500
1.190,336.180
1.200,337.050
1.210,337.760
1.220,338.260
1.230,338.960
1.240,339.480
1.250,339.990
1.260,340.510
1.270,341.040
1.280,341.390
1.290,341.730
1.300,342.090
1.310,342.260
1.320,342.430
1.330,342.620
1.340,342.620
1.350,342.620
1.360,342.620
1.370,342.640
1.380,342.490
1.390,342.130
1.400,341.970
1.410,341.630
1.420,341.300
1.430,340.770
1.440,340.440
1.450,339.940
1.460,339.230
1.470,338.740
1.480,338.050
1.490,337.360
1.500,336.670
1.510,335.980
1.520,335.300
1.530,334.620
1.540,333.750
1.550,333.080
1.560,332.220
1.570,331.340
1.580,330.670
1.590,329.790
1.600,329.100
1.610,328.410
1.620,327.740
1.630,326.850
1.640,326.350
1.650,325.660
1.660,324.960
1.670,324.440
1.680,323.920
1.690,323.390
1.700,323.060
1.710,322.530
1.720,322.190
1.730,321.830
1.740,321.660
1.750,321.480
1.760,321.300
1.770,321.300
1.780,321.300
1.790,321.280
1.800,321.450
1.810,321.620
1.820,321.800
1.830,321.950
1.840,322.280
1.850,322.810
1.860,323.140
1.870,323.660
1.880,324.170
1.890,324.670
1.900,325.380
1.910,325.870
1.920,326.560
1.930,327.230
1.940,328.110
1.950,328.800
