0.000,312.680
0.010,312.850
0.020,313.010
0.030,313.340
0.040,313.840
0.050,314.530
0.060,315.210
0.070,315.890
0.080,316.740
0.090,317.590
0.100,318.620
0.110,319.640
0.120,320.840
0.130,322.040
0.140,323.250
0.150,324.430
0.160,325.810
0.170,327.190
0.180,328.560
0.190,329.920
0.200,331.480
0.210,332.860
0.220,334.230
0.230,335.610
0.240,336.990
0.250,338.360
0.260,339.750
0.270,340.960
0.280,342.160
0.290,343.360
0.300,344.580
0.310,345.620
0.320,346.670
0.330,347.530
0.340,348.400
0.350,349.090
0.360,349.780
0.370,350.500
0.380,350.840
0.390,351.190
0.400,351.550
0.410,351.740
0.420,351.740
0.430,351.760
0.440,351.590
0.450,351.430
0.460,351.100
0.470,350.590
0.480,350.090
0.490,349.400
0.500,348.710
0.510,348.040
0.520,347.200
0.530,346.170
0.540,345.150
0.550,343.930
0.560,342.920
0.570,341.730
0.580,340.340
0.590,339.150
0.600,337.770
0.610,336.390
0.620,335.030
0.630,333.470
0.640,332.090
0.650,330.720
0.660,329.340
0.670,327.960
0.680,326.590
0.690,325.210
0.700,323.820
0.710,322.610
0.720,321.410
0.730,320.190
0.740,319.160
0.750,318.110
0.760,317.260
0.770,316.200
0.780,315.510
0.790,314.820
0.800,314.120
0.810,313.590
0.820,313.240
0.830,312.880
0.840,312.710
0.850,312.520
0.860,312.510
0.870,312.680
0.880,312.850
0.890,312.990
0.900,313.520
0.910,313.840
0.920,314.530
0.930,315.210
0.940,315.890
0.950,316.730
0.960,317.780
0.970,318.600
0.980,319.820
0.990,320.840
1.000,322.040
1.010,323.230
1.020,324.610
1.030,325.980
1.040,327.360
1.050,328.730
1.060,330.110
1.070,331.480
1.080,332.840
1.090,334.410
1.100,335.780
1.110,337.160
1.120,338.550
1.130,339.740
1.140,341.130
1.150,342.330
1.160,343.550
1.170,344.580
1.180,345.620
1.190,346.670
1.200,347.530
1.210,348.400
1.220,349.090
1.230,349.780
1.240,350.500
1.250,350.840
1.260,351.190
1.270,351.550
1.280,351.740
1.290,351.740
1.300,351.760
1.310,351.590
1.320,351.430
1.330,351.100
1.340,350.590
1.350,350.090
1.360,349.400
1.370,348.730
1.380,347.870
1.390,347.030
1.400,346.000
1.410,344.960
1.420,343.950
1.430,342.740
1.440,341.560
1.450,340.160
1.460,338.980
1.470,337.600
1.480,336.220
1.490,334.850
1.500,333.490
1.510,331.920
1.520,330.540
1.530,329.170
1.540,327.790
1.550,326.410
1.560,325.020
1.570,323.830
1.580,322.440
1.590,321.220
1.600,320.200
1.610,318.980
1.620,317.940
1.630,317.080
1.640,316.220
1.650,315.340
1.660,314.640
1.670,314.120
1.680,313.600
1.690,313.060
1.700,312.880
1.710,312.710
1.720,312.520
1.730,312.510
1.740,312.680
1.750,312.850
1.760,312.990
1.770,313.520
1.780,313.840
