0.000,350.05
0.010,351.41
0.020,352.96
0.030,354.50
0.040,356.05
0.050,357.62
0.060,358.99
0.070,360.37
0.080,361.76
0.090,362.98
0.100,364.01
0.110,365.05
0.120,366.11
0.130,366.80
0.140,367.49
0.150,368.22
0.160,368.56
0.170,368.92
0.180,369.11
0.190,369.11
0.200,369.13
0.210,368.98
0.220,368.65
0.230,368.14
0.240,367.64
0.250,366.97
0.260,366.11
0.270,365.27
0.280,364.25
0.290,363.05
0.300,361.86
0.310,360.48
0.320,359.13
0.330,357.58
0.340,356.03
0.350,354.48
0.360,352.95
0.370,351.23
0.380,349.51
0.390,347.79
0.400,346.07
0.410,344.34
0.420,342.62
0.430,340.90
0.440,339.16
0.450,337.62
0.460,336.07
0.470,334.52
0.480,332.95
0.490,331.56
0.500,330.36
0.510,329.15
0.520,327.91
0.530,327.07
0.540,326.01
0.550,325.32
0.560,324.61
0.570,324.10
0.580,323.55
0.590,323.38
0.600,323.19
0.610,323.19
0.620,323.17
0.630,323.31
0.640,323.84
0.650,324.16
0.660,324.84
0.670,325.51
0.680,326.36
0.690,327.39
0.700,328.42
0.710,329.42
0.720,330.80
0.730,332.17
0.740,333.53
0.750,335.09
0.760,336.44
0.770,338.17
0.780,339.70
0.790,341.42
0.800,343.14
0.810,344.86
0.820,346.58
0.830,348.30
0.840,350.02
0.850,351.74
0.860,353.47
0.870,355.02
0.880,356.57
0.890,358.13
0.900,359.51
0.910,360.88
0.920,362.28
0.930,363.50
0.940,364.53
0.950,365.58
0.960,366.46
0.970,367.15
0.980,367.85
0.990,368.39
1.000,368.73
1.010,369.11
1.020,369.09
1.030,369.30
1.040,369.15
1.050,368.80
1.060,368.48
1.070,367.98
1.080,367.29
1.090,366.62
1.100,365.78
1.110,364.75
1.120,363.74
1.130,362.53
1.140,361.34
1.150,359.99
1.160,358.42
1.170,357.08
1.180,355.34
1.190,353.81
1.200,352.07
1.210,350.54
1.220,348.82
1.230,347.10
1.240,345.39
1.250,343.47
1.260,341.93
1.270,340.21
1.280,338.48
1.290,336.93
1.300,335.38
1.310,333.81
1.320,332.44
1.330,331.04
1.340,329.84
1.350,328.62
1.360,327.59
1.370,326.54
1.380,325.66
1.390,324.97
1.400,324.27
1.410,323.74
1.420,323.38
1.430,323.20
1.440,323.02
1.450,323.00
1.460,323.16
1.470,323.50
1.480,323.81
1.490,324.52
1.500,325.00
1.510,325.86
1.520,326.70
1.530,327.73
1.540,328.75
1.550,329.94
1.560,331.31
1.570,332.69
1.580,334.05
1.590,335.59
1.600,337.12
1.610,338.86
1.620,340.39
1.630,342.11
1.640,343.83
1.650,345.55
1.660,347.27
1.670,348.99
1.680,350.70
1.690,352.44
1.700,353.97
1.710,355.71
1.720,357.27
1.730,358.63
1.740,360.21
1.750,361.42
1.760,362.62
1.770,363.84
1.780,364.87
1.790,365.94
1.800,366.61
1.810,367.51
1.820,368.02
1.830,368.56
1.840,368.92
1.850,369.11
1.860,369.11
1.870,369.13
1.880,368.98
1.890,368.63
1.900,368.33
1.910,367.64
1.920,366.95
1.930,366.30
1.940,365.27
1.950,364.23
1.960,363.22
1.970,362.03
1.980,360.66
1.990,359.30
2.000,357.73
2.010,356.39
2.020,354.65
2.030,353.12
2.040,351.40
2.050,349.68
2.060,347.96
2.070,346.24
2.080,344.52
2.090,342.80
2.100,341.06
2.110,339.53
2.120,337.79
2.130,336.24
2.140,334.69
2.150,333.13
2.160,331.73
2.170,330.53
2.180,329.32
2.190,328.10
2.200,327.05
2.210,326.19
2.220,325.32
2.230,324.61
2.240,324.08
2.250,323.74
2.260,323.38
2.270,323.20
2.280,323.00
2.290,323.17
2.300,323.33
2.310,323.66
2.320,324.17
2.330,324.67
2.340,325.34
2.350,326.19
2.360,327.22
2.370,328.25
2.380,329.25
2.390,330.64
2.400,331.83
2.410,333.19
2.420,334.73
2.430,336.28
2.440,337.81
2.450,339.53
2.460,341.25
2.470,342.97
2.480,344.69
2.490,346.41
2.500,348.13
2.510,349.85
2.520,351.58
2.530,353.11
2.540,354.85
2.550,356.40
2.560,357.96
2.570,359.34
2.580,360.71
2.590,362.11
2.600,363.33
2.610,364.36
2.620,365.41
2.630,366.27
2.640,367.15
2.650,367.85
2.660,368.39
2.670,368.73
2.680,369.09
2.690,369.28
2.700,369.30
2.710,369.13
2.720,368.98
2.730,368.65
2.740,368.15
2.750,367.47
2.760,366.80
2.770,365.95
2.780,364.92
2.790,363.91
2.800,362.70
2.810,361.52
2.820,360.14
2.830,358.78
2.840,357.23
2.850,355.68
2.860,354.15
2.870,352.43
2.880,350.71
2.890,348.99
2.900,347.27
2.910,345.55
2.920,343.83
2.930,342.11
2.940,340.37
