0.000,350.570
0.010,351.960
0.020,353.150
0.030,354.540
0.040,355.760
0.050,356.780
0.060,358.000
0.070,359.050
0.080,359.890
0.090,360.960
0.100,361.640
0.110,362.330
0.120,363.040
0.130,363.550
0.140,364.090
0.150,364.450
0.160,364.620
0.170,364.810
0.180,364.810
0.190,364.830
0.200,364.680
0.210,364.330
0.220,364.010
0.230,363.510
0.240,362.800
0.250,362.320
0.260,361.460
0.270,360.600
0.280,359.760
0.290,358.730
0.300,357.710
0.310,356.510
0.320,355.300
0.330,354.100
0.340,352.910
0.350,351.540
0.360,350.160
0.370,348.780
0.380,347.410
0.390,346.030
0.400,344.650
0.410,343.280
0.420,341.900
0.430,340.510
0.440,339.300
0.450,338.100
0.460,336.890
0.470,335.670
0.480,334.640
0.490,333.590
0.500,332.730
0.510,331.870
0.520,330.990
0.530,330.290
0.540,329.770
0.550,329.260
0.560,328.710
0.570,328.540
0.580,328.360
0.590,328.180
0.600,328.160
0.610,328.330
0.620,328.490
0.630,328.830
0.640,329.160
0.650,329.660
0.660,330.350
0.670,331.020
0.680,331.880
0.690,332.740
0.700,333.580
0.710,334.590
0.720,335.820
0.730,336.830
0.740,338.020
0.750,339.410
0.760,340.600
0.770,341.970
0.780,343.350
0.790,344.720
0.800,346.100
0.810,347.470
0.820,348.850
0.830,350.220
0.840,351.620
0.850,352.800
0.860,354.200
0.870,355.400
0.880,356.620
0.890,357.650
0.900,358.680
0.910,359.730
0.920,360.590
0.930,361.470
0.940,362.160
0.950,362.870
0.960,363.380
0.970,363.920
0.980,364.260
0.990,364.620
1.000,364.810
1.010,364.810
1.020,364.830
1.030,364.680
1.040,364.330
1.050,364.010
1.060,363.490
1.070,362.990
1.080,362.300
1.090,361.630
1.100,360.770
1.110,359.930
1.120,358.900
1.130,357.870
1.140,356.850
1.150,355.650
1.160,354.460
1.170,353.070
1.180,351.880
1.190,350.500
1.200,349.130
1.210,347.750
1.220,346.370
1.230,345.000
1.240,343.620
1.250,342.240
1.260,340.850
1.270,339.660
1.280,338.270
1.290,337.070
1.300,335.840
1.310,334.810
1.320,333.760
1.330,332.920
1.340,331.850
1.350,331.170
1.360,330.480
1.370,329.770
1.380,329.240
1.390,328.900
1.400,328.550
1.410,328.180
1.420,328.180
1.430,328.180
