0.000,348.350
0.010,349.550
0.020,350.770
0.030,351.810
0.040,352.860
0.050,353.730
0.060,354.420
0.070,355.130
0.080,355.640
0.090,356.190
0.100,356.370
0.110,356.560
0.120,356.560
0.130,356.570
0.140,356.420
0.150,356.090
0.160,355.600
0.170,354.890
0.180,354.410
0.190,353.570
0.200,352.530
0.210,351.500
0.220,350.490
0.230,349.300
0.240,347.920
0.250,346.550
0.260,345.190
0.270,343.660
0.280,341.920
0.290,340.390
0.300,338.670
0.310,336.940
0.320,335.220
0.330,333.500
0.340,331.780
0.350,330.060
0.360,328.340
0.370,326.620
0.380,324.900
0.390,323.160
0.400,321.610
0.410,320.060
0.420,318.500
0.430,317.120
0.440,315.730
0.450,314.530
0.460,313.310
0.470,312.260
0.480,311.400
0.490,310.540
0.500,309.650
0.510,309.130
0.520,308.600
0.530,308.240
0.540,308.070
0.550,307.880
0.560,307.860
0.570,308.040
0.580,308.190
0.590,308.520
0.600,309.020
0.610,309.710
0.620,310.380
0.630,311.230
0.640,312.260
0.650,313.270
0.660,314.480
0.670,315.670
0.680,317.040
0.690,318.400
0.700,319.950
0.710,321.500
0.720,323.030
0.730,324.760
0.740,326.290
0.750,328.000
0.760,329.900
0.770,331.620
0.780,333.340
0.790,335.060
0.800,336.780
0.810,338.500
0.820,340.230
0.830,341.770
0.840,343.520
0.850,344.880
0.860,346.440
0.870,347.830
0.880,349.040
0.890,350.240
0.900,351.460
0.910,352.510
0.920,353.370
0.930,354.250
0.940,354.950
0.950,355.490
0.960,355.810
0.970,356.370
0.980,356.560
0.990,356.560
1.000,356.570
1.010,356.420
1.020,356.090
1.030,355.580
1.040,355.080
1.050,354.390
1.060,353.720
1.070,352.880
1.080,351.860
1.090,350.660
1.100,349.450
1.110,348.270
1.120,346.890
1.130,345.530
1.140,343.980
1.150,342.450
1.160,340.710
1.170,339.180
1.180,337.460
1.190,335.740
1.200,334.020
1.210,332.300
1.220,330.580
1.230,328.860
1.240,327.140
1.250,325.410
1.260,323.680
1.270,322.130
1.280,320.580
1.290,319.030
1.300,317.450
1.310,316.260
1.320,314.850
1.330,313.840
1.340,312.600
1.350,311.760
1.360,310.690
1.370,310.010
1.380,309.300
1.390,308.770
1.400,308.430
1.410,308.070
1.420,307.880
1.430,307.860
1.440,308.040
1.450,308.190
1.460,308.520
1.470,309.040
1.480,309.540
1.490,310.210
1.500,311.070
1.510,311.910
1.520,312.930
1.530,314.130
1.540,315.320
1.550,316.700
1.560,318.070
1.570,319.430
1.580,320.980
1.590,322.510
1.600,324.230
1.610,325.950
1.620,327.670
1.630,329.390
1.640,331.110
1.650,332.830
1.660,334.540
1.670,336.260
1.680,337.980
1.690,339.700
1.700,341.440
1.710,342.990
1.720,344.550
1.730,345.930
1.740,347.300
1.750,348.690
1.760,349.900
1.770,351.120
1.780,352.170
1.790,353.030
1.800,353.910
1.810,354.590
1.820,355.300
1.830,355.830
1.840,356.190
1.850,356.370
1.860,356.560
1.870,356.570
1.880,356.420
1.890,356.080
1.900,355.750
1.910,355.250
1.920,354.560
1.930,353.890
1.940,353.050
1.950,352.020
1.960,351.000
1.970,349.800
1.980,348.610
1.990,347.230
2.000,345.880
2.010,344.330
2.020,342.780
2.030,341.250
2.040,339.510
2.050,337.980
2.060,336.270
2.070,334.360
2.080,332.640
2.090,330.920
2.100,329.200
2.110,327.480
2.120,325.760
2.130,324.020
2.140,322.470
2.150,320.920
2.160,319.360
2.170,317.980
2.180,316.610
2.190,315.210
2.200,313.990
2.210,312.960
2.220,311.910
2.230,311.050
2.240,310.180
2.250,309.470
2.260,308.960
2.270,308.430
2.280,308.050
2.290,308.070
2.300,307.860
2.310,308.040
2.320,308.210
2.330,308.350
2.340,308.870
2.350,309.370
2.360,310.040
2.370,310.900
2.380,311.740
2.390,312.770
2.400,313.790
2.410,314.980
2.420,316.350
2.430,317.730
2.440,319.090
2.450,320.640
2.460,322.170
2.470,323.900
2.480,325.430
2.490,327.150
2.500,328.870
2.510,330.590
2.520,332.290
2.530,334.200
2.540,335.920
2.550,337.660
2.560,339.190
2.570,340.920
2.580,342.470
2.590,344.020
2.600,345.580
2.610,346.960
2.620,348.350
2.630,349.550
2.640,350.770
2.650,351.810
2.660,352.860
2.670,353.730
2.680,354.420
2.690,355.130
2.700,355.660
2.710,356.000
2.720,356.370
2.730,356.560
2.740,356.570
2.750,356.400
2.760,356.270
2.770,355.750
2.780,355.230
2.790,354.730
2.800,354.060
2.810,353.200
2.820,352.380
2.830,351.160
