171.3,1.167,102.74
216.8,1.242,107.35
282.5,1.433,106.14
248.9,1.268,112.88
292.3,1.494,105.39
296.6,1.495,106.14
252.9,1.351,112.39
278.5,1.287,111.05
167.9,1.057,102.35
281.7,1.265,121.40
164.8,1.098,101.45
254.5,1.339,107.67
180.0,1.084,105.28
283.2,1.390,108.02
213.3,1.318,97.59
255.7,1.208,120.07
217.0,1.228,110.11
