265.3,1.289,98.85
229.0,0.898,124.48
229.1,1.158,91.35
236.7,1.248,91.33
277.9,1.320,104.67
293.5,1.576,89.98
221.3,1.264,90.24
161.2,0.928,113.71
188.9,1.194,91.16
289.6,1.518,89.60
271.6,1.261,111.70
262.6,1.264,108.27
212.5,1.239,101.27
259.9,1.279,106.86
295.1,1.413,105.85
262.8,1.411,100.21
233.0,1.374,90.62
274,1.331,104.32
153.1,0.949,105.14
252.3,1.303,115.30
