171.5,1.232,86.77
262.0,1.330,98.04
293.6,1.358,108.02
234.3,1.273,97.85
275.8,1.320,98.90
157.7,0.911,108.56
258.6,1.161,116.12
283.4,1.360,99.05
243.8,1.381,100.02
279.2,1.496,94.39
190.4,1.073,101.94
174.7,1.058,101.83
186.2,1.088,102.85
264.2,1.292,106.02
298.9,1.391,109.67
